"source_id","source_type","source_title","relation_type","target_id","target_type","target_title","note","source_file","target_file","status"
"OPI-CTX-12-03","观点单元","""这条阶梯的终点，是验证从「个人基础设施」变成「团队基础设施」：你为省自己一周两分钟而写下的检查，…""","回应","QST-CTX-12","问题单元","""用 Skills 在 Claude Code 里搭建验证闭环""","""这一条是该篇核心观点之一""","02-内容单元库/观点单元/OPI-CTX-12-03_这条阶梯的终点，是验证从「个人基础设施」变成「团队基础设施」：你为省自己一周两分钟而写下的检查，….md","02-内容单元库/问题单元/QST-CTX-12_用 Skills 在 Claude Code 里搭建验证闭环.md","有效"
"OPI-CTX-12-04","观点单元","""全文由 Claude Code 团队成员 Delba de Oliviera 撰写，落点是一句方…""","回应","QST-CTX-12","问题单元","""用 Skills 在 Claude Code 里搭建验证闭环""","""这一条是该篇核心观点之一""","02-内容单元库/观点单元/OPI-CTX-12-04_全文由 Claude Code 团队成员 Delba de Oliviera 撰写，落点是一句方….md","02-内容单元库/问题单元/QST-CTX-12_用 Skills 在 Claude Code 里搭建验证闭环.md","有效"
"OPI-CTX-20-01","观点单元","""这是一份第三方抓取并公开的 Claude Opus 5 系统提示词副本，抓取时间标注为 2026…""","回应","QST-CTX-20","问题单元","""Opus 5 系统提示词全文流出：一份近两万字的 agent 行为说明书""","""这一条是该篇核心观点之一""","02-内容单元库/观点单元/OPI-CTX-20-01_这是一份第三方抓取并公开的 Claude Opus 5 系统提示词副本，抓取时间标注为 2026….md","02-内容单元库/问题单元/QST-CTX-20_Opus 5 系统提示词全文流出：一份近两万字的 agent 行为说明书.md","有效"
"OPI-CTX-20-01","观点单元","""这是一份第三方抓取并公开的 Claude Opus 5 系统提示词副本，抓取时间标注为 2026…""","证明","CON-prompt","概念单元","""提示""","""这条观点用到了「提示」""","02-内容单元库/观点单元/OPI-CTX-20-01_这是一份第三方抓取并公开的 Claude Opus 5 系统提示词副本，抓取时间标注为 2026….md","02-内容单元库/概念单元/CON-prompt_提示.md","有效"
"OPI-CTX-20-01","观点单元","""这是一份第三方抓取并公开的 Claude Opus 5 系统提示词副本，抓取时间标注为 2026…""","证明","CON-system-prompt","概念单元","""系统提示""","""这条观点用到了「系统提示」""","02-内容单元库/观点单元/OPI-CTX-20-01_这是一份第三方抓取并公开的 Claude Opus 5 系统提示词副本，抓取时间标注为 2026….md","02-内容单元库/概念单元/CON-system-prompt_系统提示.md","有效"
"OPI-CTX-20-01","观点单元","""这是一份第三方抓取并公开的 Claude Opus 5 系统提示词副本，抓取时间标注为 2026…""","证明","CON-tool","概念单元","""工具""","""这条观点用到了「工具」""","02-内容单元库/观点单元/OPI-CTX-20-01_这是一份第三方抓取并公开的 Claude Opus 5 系统提示词副本，抓取时间标注为 2026….md","02-内容单元库/概念单元/CON-tool_工具.md","有效"
"OPI-CTX-20-02","观点单元","""全文最重要的观察不是\""泄露了什么秘密\""，而是系统提示词的体裁已经变了：它不再是一份人格简介或语气…""","回应","QST-CTX-20","问题单元","""Opus 5 系统提示词全文流出：一份近两万字的 agent 行为说明书""","""这一条是该篇核心观点之一""","02-内容单元库/观点单元/OPI-CTX-20-02_全文最重要的观察不是--泄露了什么秘密--，而是系统提示词的体裁已经变了：它不再是一份人格简介或语气….md","02-内容单元库/问题单元/QST-CTX-20_Opus 5 系统提示词全文流出：一份近两万字的 agent 行为说明书.md","有效"
"OPI-CTX-20-02","观点单元","""全文最重要的观察不是\""泄露了什么秘密\""，而是系统提示词的体裁已经变了：它不再是一份人格简介或语气…""","证明","CON-memory","概念单元","""记忆""","""这条观点用到了「记忆」""","02-内容单元库/观点单元/OPI-CTX-20-02_全文最重要的观察不是--泄露了什么秘密--，而是系统提示词的体裁已经变了：它不再是一份人格简介或语气….md","02-内容单元库/概念单元/CON-memory_记忆.md","有效"
"OPI-CTX-20-02","观点单元","""全文最重要的观察不是\""泄露了什么秘密\""，而是系统提示词的体裁已经变了：它不再是一份人格简介或语气…""","证明","CON-prompt","概念单元","""提示""","""这条观点用到了「提示」""","02-内容单元库/观点单元/OPI-CTX-20-02_全文最重要的观察不是--泄露了什么秘密--，而是系统提示词的体裁已经变了：它不再是一份人格简介或语气….md","02-内容单元库/概念单元/CON-prompt_提示.md","有效"
"OPI-CTX-20-02","观点单元","""全文最重要的观察不是\""泄露了什么秘密\""，而是系统提示词的体裁已经变了：它不再是一份人格简介或语气…""","证明","CON-system-prompt","概念单元","""系统提示""","""这条观点用到了「系统提示」""","02-内容单元库/观点单元/OPI-CTX-20-02_全文最重要的观察不是--泄露了什么秘密--，而是系统提示词的体裁已经变了：它不再是一份人格简介或语气….md","02-内容单元库/概念单元/CON-system-prompt_系统提示.md","有效"
"OPI-CTX-20-03","观点单元","""贯穿全文的写法只有一条：把规则写成判定程序，而不是写成态度。几乎每条规则都配一个有名字的判据（有…""","回应","QST-CTX-20","问题单元","""Opus 5 系统提示词全文流出：一份近两万字的 agent 行为说明书""","""这一条是该篇核心观点之一""","02-内容单元库/观点单元/OPI-CTX-20-03_贯穿全文的写法只有一条：把规则写成判定程序，而不是写成态度。几乎每条规则都配一个有名字的判据（有….md","02-内容单元库/问题单元/QST-CTX-20_Opus 5 系统提示词全文流出：一份近两万字的 agent 行为说明书.md","有效"
"OPI-CTX-20-04","观点单元","""第二条贯穿线是信任边界：提示词把上下文窗口里的一切都当作可能不可信的输入——用户消息尾部的标签、…""","回应","QST-CTX-20","问题单元","""Opus 5 系统提示词全文流出：一份近两万字的 agent 行为说明书""","""这一条是该篇核心观点之一""","02-内容单元库/观点单元/OPI-CTX-20-04_第二条贯穿线是信任边界：提示词把上下文窗口里的一切都当作可能不可信的输入——用户消息尾部的标签、….md","02-内容单元库/问题单元/QST-CTX-20_Opus 5 系统提示词全文流出：一份近两万字的 agent 行为说明书.md","有效"
"OPI-CTX-20-04","观点单元","""第二条贯穿线是信任边界：提示词把上下文窗口里的一切都当作可能不可信的输入——用户消息尾部的标签、…""","证明","CON-context","概念单元","""上下文""","""这条观点用到了「上下文」""","02-内容单元库/观点单元/OPI-CTX-20-04_第二条贯穿线是信任边界：提示词把上下文窗口里的一切都当作可能不可信的输入——用户消息尾部的标签、….md","02-内容单元库/概念单元/CON-context_上下文.md","有效"
"OPI-CTX-20-04","观点单元","""第二条贯穿线是信任边界：提示词把上下文窗口里的一切都当作可能不可信的输入——用户消息尾部的标签、…""","证明","CON-context-window","概念单元","""上下文窗口""","""这条观点用到了「上下文窗口」""","02-内容单元库/观点单元/OPI-CTX-20-04_第二条贯穿线是信任边界：提示词把上下文窗口里的一切都当作可能不可信的输入——用户消息尾部的标签、….md","02-内容单元库/概念单元/CON-context-window_上下文窗口.md","有效"
"OPI-CTX-20-04","观点单元","""第二条贯穿线是信任边界：提示词把上下文窗口里的一切都当作可能不可信的输入——用户消息尾部的标签、…""","证明","CON-memory","概念单元","""记忆""","""这条观点用到了「记忆」""","02-内容单元库/观点单元/OPI-CTX-20-04_第二条贯穿线是信任边界：提示词把上下文窗口里的一切都当作可能不可信的输入——用户消息尾部的标签、….md","02-内容单元库/概念单元/CON-memory_记忆.md","有效"
"OPI-CTX-20-05","观点单元","""\\*可信度需要打折：这是第三方副本，抓取者自称\""逐字或近乎逐字\""，文中可见明显的抓取损坏（cre…""","回应","QST-CTX-20","问题单元","""Opus 5 系统提示词全文流出：一份近两万字的 agent 行为说明书""","""这一条是该篇核心观点之一""","02-内容单元库/观点单元/OPI-CTX-20-05_---可信度需要打折：这是第三方副本，抓取者自称--逐字或近乎逐字--，文中可见明显的抓取损坏（cre….md","02-内容单元库/问题单元/QST-CTX-20_Opus 5 系统提示词全文流出：一份近两万字的 agent 行为说明书.md","有效"
"OPI-CTX-21-01","观点单元","""全文的判断很直白：一批曾被当成上下文工程最佳实践的做法，今天已经变成了神话（\""previous …""","回应","QST-CTX-21","问题单元","""Claude 5 世代的上下文工程，规则变了""","""这一条是该篇核心观点之一""","02-内容单元库/观点单元/OPI-CTX-21-01_全文的判断很直白：一批曾被当成上下文工程最佳实践的做法，今天已经变成了神话（--previous ….md","02-内容单元库/问题单元/QST-CTX-21_Claude 5 世代的上下文工程，规则变了.md","有效"
"OPI-CTX-21-01","观点单元","""全文的判断很直白：一批曾被当成上下文工程最佳实践的做法，今天已经变成了神话（\""previous …""","证明","CON-context","概念单元","""上下文""","""这条观点用到了「上下文」""","02-内容单元库/观点单元/OPI-CTX-21-01_全文的判断很直白：一批曾被当成上下文工程最佳实践的做法，今天已经变成了神话（--previous ….md","02-内容单元库/概念单元/CON-context_上下文.md","有效"
"OPI-CTX-21-01","观点单元","""全文的判断很直白：一批曾被当成上下文工程最佳实践的做法，今天已经变成了神话（\""previous …""","证明","CON-context-engineering","概念单元","""上下文工程""","""这条观点用到了「上下文工程」""","02-内容单元库/观点单元/OPI-CTX-21-01_全文的判断很直白：一批曾被当成上下文工程最佳实践的做法，今天已经变成了神话（--previous ….md","02-内容单元库/概念单元/CON-context-engineering_上下文工程.md","有效"
"OPI-CTX-21-02","观点单元","""这些旧实践有一个共同的形状：用显式约束替模型做决定——给死规则、给示例、把一切前置、反复强调。它…""","回应","QST-CTX-21","问题单元","""Claude 5 世代的上下文工程，规则变了""","""这一条是该篇核心观点之一""","02-内容单元库/观点单元/OPI-CTX-21-02_这些旧实践有一个共同的形状：用显式约束替模型做决定——给死规则、给示例、把一切前置、反复强调。它….md","02-内容单元库/问题单元/QST-CTX-21_Claude 5 世代的上下文工程，规则变了.md","有效"
"OPI-CTX-21-02","观点单元","""这些旧实践有一个共同的形状：用显式约束替模型做决定——给死规则、给示例、把一切前置、反复强调。它…""","证明","CON-guardrails","概念单元","""护栏""","""这条观点用到了「护栏」""","02-内容单元库/观点单元/OPI-CTX-21-02_这些旧实践有一个共同的形状：用显式约束替模型做决定——给死规则、给示例、把一切前置、反复强调。它….md","02-内容单元库/概念单元/CON-guardrails_护栏.md","有效"
