"unit_a_id","unit_a_type","unit_a_title","unit_b_id","unit_b_type","unit_b_title","shared_themes","shared_keywords","shared_sources","title_similarity","score","candidate_type","candidate_reason","status","note","unit_a_file","unit_b_file"
"SOL-context-engineering","方案单元","""上下文工程：可执行动作路径""","SOL-persistent-code-graph","方案单元","""持久化代码图谱：可执行动作路径""","","","""SRC-EXT-003""","0.50","7","近似重复候选","自动识别","待人工判断","","02-内容单元库/方案单元/SOL-context-engineering_上下文工程：可执行动作路径.md","02-内容单元库/方案单元/SOL-persistent-code-graph_持久化代码图谱：可执行动作路径.md"
"SOL-context-engineering","方案单元","""上下文工程：可执行动作路径""","SOL-repository-source-of-truth","方案单元","""仓库事实真源：可执行动作路径""","","","""SRC-EXT-003""","0.54","7","近似重复候选","自动识别","待人工判断","","02-内容单元库/方案单元/SOL-context-engineering_上下文工程：可执行动作路径.md","02-内容单元库/方案单元/SOL-repository-source-of-truth_仓库事实真源：可执行动作路径.md"
"SOL-context-engineering","方案单元","""上下文工程：可执行动作路径""","SOL-risk-tiered-autofixing","方案单元","""风险分级自动修复：可执行动作路径""","","","""SRC-EXT-003""","0.50","7","近似重复候选","自动识别","待人工判断","","02-内容单元库/方案单元/SOL-context-engineering_上下文工程：可执行动作路径.md","02-内容单元库/方案单元/SOL-risk-tiered-autofixing_风险分级自动修复：可执行动作路径.md"
"SOL-context-engineering","方案单元","""上下文工程：可执行动作路径""","SOL-skill-chaining","方案单元","""Skill 链式调用：可执行动作路径""","","","""SRC-EXT-003""","0.47","7","近似重复候选","自动识别","待人工判断","","02-内容单元库/方案单元/SOL-context-engineering_上下文工程：可执行动作路径.md","02-内容单元库/方案单元/SOL-skill-chaining_Skill 链式调用：可执行动作路径.md"
"SOL-context-engineering","方案单元","""上下文工程：可执行动作路径""","SOL-subagent-orchestration","方案单元","""子 Agent 编排：可执行动作路径""","","","""SRC-EXT-003""","0.47","7","近似重复候选","自动识别","待人工判断","","02-内容单元库/方案单元/SOL-context-engineering_上下文工程：可执行动作路径.md","02-内容单元库/方案单元/SOL-subagent-orchestration_子 Agent 编排：可执行动作路径.md"
"SOL-context-engineering","方案单元","""上下文工程：可执行动作路径""","SOL-system-prompt-altitude","方案单元","""系统提示抽象高度：可执行动作路径""","","","""SRC-EXT-003""","0.47","7","近似重复候选","自动识别","待人工判断","","02-内容单元库/方案单元/SOL-context-engineering_上下文工程：可执行动作路径.md","02-内容单元库/方案单元/SOL-system-prompt-altitude_系统提示抽象高度：可执行动作路径.md"
"SOL-context-engineering","方案单元","""上下文工程：可执行动作路径""","SOL-tool-schema-tax","方案单元","""工具 Schema 税：可执行动作路径""","","","""SRC-EXT-003""","0.50","7","近似重复候选","自动识别","待人工判断","","02-内容单元库/方案单元/SOL-context-engineering_上下文工程：可执行动作路径.md","02-内容单元库/方案单元/SOL-tool-schema-tax_工具 Schema 税：可执行动作路径.md"
"SOL-context-engineering","方案单元","""上下文工程：可执行动作路径""","SOL-trace-based-evals","方案单元","""基于轨迹的评测：可执行动作路径""","","","""SRC-EXT-003""","0.50","7","近似重复候选","自动识别","待人工判断","","02-内容单元库/方案单元/SOL-context-engineering_上下文工程：可执行动作路径.md","02-内容单元库/方案单元/SOL-trace-based-evals_基于轨迹的评测：可执行动作路径.md"
"SOL-context-rot","方案单元","""上下文腐烂：可执行动作路径""","SOL-harness-engineering","方案单元","""Harness 工程：可执行动作路径""","","","""SRC-EXT-003""","0.47","7","近似重复候选","自动识别","待人工判断","","02-内容单元库/方案单元/SOL-context-rot_上下文腐烂：可执行动作路径.md","02-内容单元库/方案单元/SOL-harness-engineering_Harness 工程：可执行动作路径.md"
"SOL-context-rot","方案单元","""上下文腐烂：可执行动作路径""","SOL-human-escalation-tool-call","方案单元","""人类升级工具调用：可执行动作路径""","","","""SRC-EXT-003""","0.47","7","近似重复候选","自动识别","待人工判断","","02-内容单元库/方案单元/SOL-context-rot_上下文腐烂：可执行动作路径.md","02-内容单元库/方案单元/SOL-human-escalation-tool-call_人类升级工具调用：可执行动作路径.md"
"SOL-context-rot","方案单元","""上下文腐烂：可执行动作路径""","SOL-instruction-locality","方案单元","""指令就近原则：可执行动作路径""","","","""SRC-EXT-003""","0.54","7","近似重复候选","自动识别","待人工判断","","02-内容单元库/方案单元/SOL-context-rot_上下文腐烂：可执行动作路径.md","02-内容单元库/方案单元/SOL-instruction-locality_指令就近原则：可执行动作路径.md"
"SOL-context-rot","方案单元","""上下文腐烂：可执行动作路径""","SOL-llm-statelessness","方案单元","""LLM 无状态性：可执行动作路径""","","","""SRC-EXT-003""","0.54","7","近似重复候选","自动识别","待人工判断","","02-内容单元库/方案单元/SOL-context-rot_上下文腐烂：可执行动作路径.md","02-内容单元库/方案单元/SOL-llm-statelessness_LLM 无状态性：可执行动作路径.md"
"SOL-context-rot","方案单元","""上下文腐烂：可执行动作路径""","SOL-multi-step-reliability-decay","方案单元","""多步可靠性衰减：可执行动作路径""","","","""SRC-EXT-003""","0.54","7","近似重复候选","自动识别","待人工判断","","02-内容单元库/方案单元/SOL-context-rot_上下文腐烂：可执行动作路径.md","02-内容单元库/方案单元/SOL-multi-step-reliability-decay_多步可靠性衰减：可执行动作路径.md"
"SOL-context-rot","方案单元","""上下文腐烂：可执行动作路径""","SOL-persistent-code-graph","方案单元","""持久化代码图谱：可执行动作路径""","","","""SRC-EXT-003""","0.50","7","近似重复候选","自动识别","待人工判断","","02-内容单元库/方案单元/SOL-context-rot_上下文腐烂：可执行动作路径.md","02-内容单元库/方案单元/SOL-persistent-code-graph_持久化代码图谱：可执行动作路径.md"
"SOL-context-rot","方案单元","""上下文腐烂：可执行动作路径""","SOL-repository-source-of-truth","方案单元","""仓库事实真源：可执行动作路径""","","","""SRC-EXT-003""","0.54","7","近似重复候选","自动识别","待人工判断","","02-内容单元库/方案单元/SOL-context-rot_上下文腐烂：可执行动作路径.md","02-内容单元库/方案单元/SOL-repository-source-of-truth_仓库事实真源：可执行动作路径.md"
"SOL-context-rot","方案单元","""上下文腐烂：可执行动作路径""","SOL-risk-tiered-autofixing","方案单元","""风险分级自动修复：可执行动作路径""","","","""SRC-EXT-003""","0.50","7","近似重复候选","自动识别","待人工判断","","02-内容单元库/方案单元/SOL-context-rot_上下文腐烂：可执行动作路径.md","02-内容单元库/方案单元/SOL-risk-tiered-autofixing_风险分级自动修复：可执行动作路径.md"
"SOL-context-rot","方案单元","""上下文腐烂：可执行动作路径""","SOL-skill-chaining","方案单元","""Skill 链式调用：可执行动作路径""","","","""SRC-EXT-003""","0.47","7","近似重复候选","自动识别","待人工判断","","02-内容单元库/方案单元/SOL-context-rot_上下文腐烂：可执行动作路径.md","02-内容单元库/方案单元/SOL-skill-chaining_Skill 链式调用：可执行动作路径.md"
"SOL-context-rot","方案单元","""上下文腐烂：可执行动作路径""","SOL-subagent-orchestration","方案单元","""子 Agent 编排：可执行动作路径""","","","""SRC-EXT-003""","0.47","7","近似重复候选","自动识别","待人工判断","","02-内容单元库/方案单元/SOL-context-rot_上下文腐烂：可执行动作路径.md","02-内容单元库/方案单元/SOL-subagent-orchestration_子 Agent 编排：可执行动作路径.md"
"SOL-context-rot","方案单元","""上下文腐烂：可执行动作路径""","SOL-system-prompt-altitude","方案单元","""系统提示抽象高度：可执行动作路径""","","","""SRC-EXT-003""","0.47","7","近似重复候选","自动识别","待人工判断","","02-内容单元库/方案单元/SOL-context-rot_上下文腐烂：可执行动作路径.md","02-内容单元库/方案单元/SOL-system-prompt-altitude_系统提示抽象高度：可执行动作路径.md"
"SOL-context-rot","方案单元","""上下文腐烂：可执行动作路径""","SOL-trace-based-evals","方案单元","""基于轨迹的评测：可执行动作路径""","","","""SRC-EXT-003""","0.50","7","近似重复候选","自动识别","待人工判断","","02-内容单元库/方案单元/SOL-context-rot_上下文腐烂：可执行动作路径.md","02-内容单元库/方案单元/SOL-trace-based-evals_基于轨迹的评测：可执行动作路径.md"
"SOL-context-selection","方案单元","""上下文选择：可执行动作路径""","SOL-harness-engineering","方案单元","""Harness 工程：可执行动作路径""","","","""SRC-EXT-003""","0.47","7","近似重复候选","自动识别","待人工判断","","02-内容单元库/方案单元/SOL-context-selection_上下文选择：可执行动作路径.md","02-内容单元库/方案单元/SOL-harness-engineering_Harness 工程：可执行动作路径.md"
"SOL-context-selection","方案单元","""上下文选择：可执行动作路径""","SOL-human-escalation-tool-call","方案单元","""人类升级工具调用：可执行动作路径""","","","""SRC-EXT-003""","0.47","7","近似重复候选","自动识别","待人工判断","","02-内容单元库/方案单元/SOL-context-selection_上下文选择：可执行动作路径.md","02-内容单元库/方案单元/SOL-human-escalation-tool-call_人类升级工具调用：可执行动作路径.md"
"SOL-context-selection","方案单元","""上下文选择：可执行动作路径""","SOL-instruction-locality","方案单元","""指令就近原则：可执行动作路径""","","","""SRC-EXT-003""","0.54","7","近似重复候选","自动识别","待人工判断","","02-内容单元库/方案单元/SOL-context-selection_上下文选择：可执行动作路径.md","02-内容单元库/方案单元/SOL-instruction-locality_指令就近原则：可执行动作路径.md"
"SOL-context-selection","方案单元","""上下文选择：可执行动作路径""","SOL-llm-statelessness","方案单元","""LLM 无状态性：可执行动作路径""","","","""SRC-EXT-003""","0.54","7","近似重复候选","自动识别","待人工判断","","02-内容单元库/方案单元/SOL-context-selection_上下文选择：可执行动作路径.md","02-内容单元库/方案单元/SOL-llm-statelessness_LLM 无状态性：可执行动作路径.md"
